"","st_id","firstgen","ethniccode","ethniccode_cat","urm","gender","female","famincome","lowincomeflag","transfer","transfer_cred","international","ell","us_hs","cohort","cohort_2013","cohort_2014","cohort_2015","cohort_2016","cohort_2017","cohort_2018","englsr","mathsr","hsgpa"
"198","96163A42C6F9317",1,"ASIAN",2,0,0,0,91165,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,550,650,4.04
"199","2B9F86DA6AEDDD8",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,570,610,3.671
"200","B09C923233034CC",0,"WHITE",0,0,0,0,67779,0,1,51,0,NA,1,2012,0,0,0,0,0,0,500,520,3.333
"201","8FFA01B91996D83",0,"WHITE",0,0,0,0,267737,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,630,720,3
"202","BDEE8FF70A3D8D3",1,"WHITE",0,0,0,0,8780,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,540,590,3.533
"203","0042D86A430B931",0,"WHITE",0,0,0,0,164143,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,690,650,4.241
"204","067605D779EDAE4",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,670,760,4.79
"205","30D83756483FD6D",0,"WHITE",0,0,1,1,92510,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,540,630,3.732
"206","4751C4196AD6D1E",0,"WHITE",0,0,0,0,66733,0,0,9,0,NA,1,2007,0,0,0,0,0,0,600,800,4.46
"207","E29C7ABF073B8D2",0,"WHITE",0,0,0,0,91927,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,600,640,4.19
"208","1A5902B0822BB13",0,"OTHER",NA,NA,1,1,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,600,640,4.16
"209","979A68F8141C01A",0,"WHITE",0,0,0,0,75335,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,570,720,3.69
"210","DFB37818A41B5CB",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2007,0,0,0,0,0,0,570,660,4.02
"211","A50FE75A0B304F6",0,"WHITE",0,0,0,0,67799,0,1,54,0,NA,1,2011,0,0,0,0,0,0,480,580,3.57
"212","288FD13F668660E",0,"ASIAN",2,0,0,0,103298,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,620,690,3.8
"213","B38D68C4FFBF2FB",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,730,660,4.19
"214","DB9761A32C28EA7",0,"WHITE",0,0,0,0,148241,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,500,590,3.849
"215","4798DCBB6C7BBD7",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,700,570,4.03
"216","574E7F0C66CDE47",0,"WHITE",0,0,1,1,NA,0,0,26,0,NA,1,2007,0,0,0,0,0,0,670,690,4
"217","B51259EFC6DBC52",0,"WHITE",0,0,1,1,3094,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,660,780,3.514
"218","32A341CE058E2AE",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,620,770,4.1
"219","C97A0EB853024E6",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,580,610,3.6
"220","1103B6AC3383684",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,700,640,4
"221","E762AA2957D5C9A",0,"ASIAN",2,0,1,1,108424,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,550,680,3.68
"222","6268EAD5663C97F",0,"BLACK",1,1,1,1,59930,0,0,8,0,NA,1,2007,0,0,0,0,0,0,570,450,3.655
"223","316CA8BB7BF6A94",0,"WHITE",0,0,0,0,70441,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,670,680,3.903
"224","F6C857109757902",0,"WHITE",0,0,0,0,89697,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,530,690,3.728
"225","F58048F902B8901",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,590,550,3.434
"226","33338296AC217EF",0,"ASIAN",2,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,740,790,4.15
"227","216A750F2C105B5",0,"WHITE",0,0,0,0,166800,0,0,10,0,NA,1,2007,0,0,0,0,0,0,640,560,3.95
"228","B196798DA23AB09",0,"WHITE",0,0,0,0,80129,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,670,780,4.05
"229","C6DCF08CF8E4281",0,"WHITE",0,0,0,0,123478,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,540,640,3.4
"230","03BDE809DB461A2",0,"WHITE",0,0,0,0,113272,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,540,580,4.1
"231","76D8645463909D5",1,"WHITE",0,0,0,0,81879,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,690,640,3.245
"232","280E532429E4703",0,"WHITE",0,0,1,1,86704,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,750,660,4
"233","A1EDAF69A7C8761",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,550,620,4.95
"234","980221CCE522AB9",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,600,580,3.5
"235","91B4CFFFDFCAD36",0,"WHITE",0,0,0,0,141478,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,610,740,4.4
"236","8095453412E3775",0,"WHITE",0,0,1,1,96006,0,0,3,0,NA,1,2007,0,0,0,0,0,0,610,560,3.65
"237","B9B1249B82BB4B6",0,"WHITE",0,0,1,1,136642,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,740,590,3.867
"238","4C9EC3794622851",0,"WHITE",0,0,1,1,56797,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,760,660,3.89
"239","E7DC14135A1DF09",0,"WHITE",0,0,0,0,67763,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,700,700,4.95
"240","D961441686875A2",1,"WHITE",0,0,0,0,181028,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,550,710,3.95
"241","1E68A42F86A6476",0,"WHITE",0,0,1,1,NA,0,0,6,0,NA,1,2007,0,0,0,0,0,0,590,580,3.25
"242","ECA02C4C06221B1",0,"WHITE",0,0,0,0,61151,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,540,650,3.819
"243","8E009564762C1B6",0,"WHITE",0,0,1,1,247819,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,630,640,3.89
"244","FFEC18B243A1DEE",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,560,620,3.791
"245","91F1067AF82E3FD",0,"WHITE",0,0,1,1,148975,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,680,640,3.7
"246","F2C467A3541A423",0,"WHITE",0,0,1,1,NA,0,0,6,0,NA,1,2007,0,0,0,0,0,0,580,650,3.98
"247","711E7974F5461F7",0,"WHITE",0,0,1,1,98614,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,600,500,4.11
"248","45C24ED39026BA9",0,"WHITE",0,0,1,1,150000,0,0,7,0,NA,1,2008,0,0,0,0,0,0,610,650,3.75
"249","A7A053C9C40C3D4",0,"WHITE",0,0,0,0,94078,0,0,4,0,NA,1,2007,0,0,0,0,0,0,630,760,3.897
"250","291422AD36ACDE8",0,"WHITE",0,0,1,1,75625,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,660,690,3.094
"251","3FC2299B7D4EBDD",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,710,680,4
"252","4CBB0E44ABB6C1D",0,"WHITE",0,0,1,1,107899,0,0,6,0,NA,1,2007,0,0,0,0,0,0,630,640,3.751
"253","12E1684FFB6B3CB",0,"WHITE",0,0,1,1,99049,0,0,4,0,NA,1,2007,0,0,0,0,0,0,700,660,4
"254","1A5D5897EB2843E",0,"WHITE",0,0,1,1,132486,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,670,600,3.222
"255","7ACBF9AD4887F9C",0,"UNKNW",NA,NA,0,0,44920,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,620,650,3.47
"256","13D00A863C33532",0,"WHITE",0,0,0,0,117061,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,670,780,4.67
"257","5D28046BCB5DA90",0,"WHITE",0,0,1,1,112873,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,580,580,3.25
"258","79A3B197B3C95FC",0,"BLACK",1,1,1,1,160000,0,0,10,0,NA,1,2007,0,0,0,0,0,0,700,500,3.679
"259","0E60AABEA8EF213",0,"WHITE",0,0,1,1,34800,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,690,670,4.21
"260","68783EC9E1D2E6E",0,"WHITE",0,0,0,0,158886,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,750,720,4
"261","CAC2F68B93F11BC",0,"ASIAN",2,0,0,0,NA,0,0,6,0,NA,1,2007,0,0,0,0,0,0,750,790,4.082
"262","B808B7A9FD845AF",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,700,710,3.8
"263","09278907FE3B3C5",1,"WHITE",0,0,0,0,27295,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,470,670,4.04
"264","034C709F2AEC4C1",0,"WHITE",0,0,1,1,75879,0,0,6,0,NA,1,2007,0,0,0,0,0,0,540,540,98.72
"265","870C20E94414CE6",0,"HISPA",1,1,1,1,93547,0,0,28,0,NA,1,2007,0,0,0,0,0,0,800,740,4
"266","E5C1DC6552D7F2E",0,"WHITE",0,0,1,1,42071,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,570,490,3.733
"267","F30CD27671F7D8B",1,"ASIAN",2,0,1,1,86401,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,660,580,3.648
"268","42B9D7947E6517D",0,"BLACK",1,1,1,1,150886,0,0,3,0,NA,1,2007,0,0,0,0,0,0,650,580,3.743
"269","0CB9D2F66719312",0,"WHITE",0,0,1,1,265625,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,560,600,3.926
"270","40BD43451DB660C",0,"WHITE",0,0,1,1,166250,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,720,630,4
"271","E5A8A69C49A5012",0,"WHITE",0,0,0,0,68857,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,560,610,3.496
"272","C7FFE9A7D2DEABD",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,480,620,3.75
"273","7AB11A1ECF1CCDA",0,"WHITE",0,0,0,0,141701,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,520,580,3.75
"274","9079D3701DE96E1",0,"WHITE",0,0,0,0,25239,1,0,NA,1,NA,0,2007,0,0,0,0,0,0,650,800,NA
"275","B1823FD7DC24D8E",0,"ASIAN",2,0,1,1,NA,0,0,8,0,NA,1,2007,0,0,0,0,0,0,800,680,4.13
"276","E01ACD61B686546",0,"WHITE",0,0,0,0,119871,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,630,760,3.922
"277","52C63030B29277F",0,"BLACK",1,1,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,680,760,4.9
"278","562F1756A7E39C4",0,"WHITE",0,0,0,0,59248,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,570,620,3.337
"279","5E73E4D4270C0F8",0,"WHITE",0,0,1,1,48920,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,520,520,3.996
"280","301B615FCFDD525",1,"WHITE",0,0,1,1,83088,0,0,3,0,NA,1,2008,0,0,0,0,0,0,700,590,4.41
"281","552B2FBF15FC107",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,710,650,4.4
"282","BBF6679650B2A7D",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,610,570,3.96
"283","C2E0018D105BBF2",0,"WHITE",0,0,0,0,132627,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,570,680,3.226
"284","7B92839EAE5DDB5",0,"WHITE",0,0,0,0,NA,0,1,3,0,NA,1,2006,0,0,0,0,0,0,600,700,4.12
"285","F74BDC1ED5F37F3",0,"WHITE",0,0,1,1,115908,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,800,660,3.95
"286","2CB570CBE007F89",0,"WHITE",0,0,0,0,168897,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,620,550,3.417
"287","3F69A9275EF007F",0,"WHITE",0,0,1,1,NA,0,0,36,0,NA,1,2008,0,0,0,0,0,0,760,580,3.342
"288","BB8F9E6465CABA3",1,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,690,750,4.22
"289","337EDE2E81AAA35",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,550,590,3.933
"290","30CCFA550164842",0,"WHITE",0,0,1,1,94853,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,630,620,4.16
"291","28A49F318CC6879",0,"WHITE",0,0,1,1,93102,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,580,640,4
"292","D4ABA6B19C771BD",0,"WHITE",0,0,1,1,173474,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,660,580,3.6
"293","C4D5F636A8B52AC",1,"WHITE",0,0,1,1,NA,0,1,6,0,NA,1,2006,0,0,0,0,0,0,660,630,3.6
"294","7098EA5410642B7",0,"WHITE",0,0,1,1,81851,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,510,640,4.18
"295","3BADC2C8F13363D",0,"WHITE",0,0,1,1,155588,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,520,690,3.75
"296","AB7BA1E0F310694",0,"WHITE",0,0,1,1,179427,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,690,590,4
"297","9CE33E49D081134",0,"WHITE",0,0,0,0,NA,0,0,6,0,NA,1,2007,0,0,0,0,0,0,680,670,2.95
"298","371FCCAB452DC74",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,630,540,3.834
"299","EF3A15EA923DCDF",0,"WHITE",0,0,0,0,NA,0,1,11,0,NA,1,2006,0,0,0,0,0,0,760,760,4.51
"300","114892AE9B83236",0,"ASIAN",2,0,0,0,NA,0,0,NA,0,NA,1,2006,0,0,0,0,0,0,650,680,3.696
"301","1CCE1517F7F728F",0,"WHITE",0,0,1,1,77610,0,0,19,0,NA,1,2007,0,0,0,0,0,0,540,640,3.95
"302","2B70B9B05009F73",0,"UNKNW",NA,NA,1,1,65409,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,740,740,3.896
"303","52C33BB49B56220",0,"WHITE",0,0,1,1,84751,0,0,6,0,NA,1,2008,0,0,0,0,0,0,640,640,4
"304","0AAF94DDF61AA15",0,"WHITE",0,0,1,1,154680,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,520,590,3.307
"305","ECA5A60281C9D75",0,"BLACK",1,1,1,1,194747,0,0,3,0,NA,1,2007,0,0,0,0,0,0,640,590,4
"306","AED0FCE705F4089",0,"WHITE",0,0,1,1,NA,0,0,NA,1,NA,1,2007,0,0,0,0,0,0,600,680,4.39
"307","C7977443C4E9DFB",0,"ASIAN",2,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,760,790,3.58
"308","9993A41EB55917A",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,630,650,4.24
"309","1A05BB87B0DF9CA",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,650,710,4.24
"310","42801F033B00567",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,700,670,3.834
"311","F2BEA7394230A09",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,750,800,4.05
"312","4AF8F5A2B90D58C",0,"WHITE",0,0,1,1,71924,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,610,640,3.444
"313","2507672780EE511",1,"WHITE",0,0,0,0,54186,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,570,540,4.2
"314","606299DAD44073E",0,"WHITE",0,0,0,0,103000,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,650,600,3.7
"315","45D0271E1DF4719",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,650,630,3.98
"316","58558B9EA191233",0,"WHITE",0,0,0,0,71221,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,750,650,4.18
"317","DACF4720D2A7514",0,"WHITE",0,0,1,1,120424,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,600,630,3.583
"318","C94F930A261AE62",0,"WHITE",0,0,1,1,26682,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,640,630,3.95
"319","7873105E2F7740C",0,"WHITE",0,0,1,1,126830,0,0,6,0,NA,1,2007,0,0,0,0,0,0,700,700,3.72
"320","C45688E4E494A93",0,"WHITE",0,0,1,1,96692,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,590,600,4.11
"321","5ADE3A9D616FF2F",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,760,800,5
"322","8FA9531FBCB255C",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,730,760,4.24
"323","286EC5A9792DE59",0,"WHITE",0,0,0,0,48251,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,620,550,3.77
"324","D2BD2A0BF7D4785",1,"BLACK",1,1,0,0,94233,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,580,600,3.52
"325","B2B6E7EE91207C3",0,"ASIAN",2,0,1,1,2484,1,0,3,0,NA,1,2007,0,0,0,0,0,0,610,640,3.84
"326","484A3693B79E24A",0,"WHITE",0,0,0,0,77000,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,770,590,3.391
"327","048BBF191841D49",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,580,670,3.79
"328","C4B6F30E718A068",0,"WHITE",0,0,1,1,155233,0,1,1,0,NA,1,2008,0,0,0,0,0,0,640,560,3.9
"329","BBAEECB2101C02A",0,"OTHER",NA,NA,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,750,780,4.09
"330","ED00DBA27B8FC9F",0,"WHITE",0,0,0,0,101522,0,0,3,0,NA,1,2007,0,0,0,0,0,0,590,620,3.375
"331","8A86A27590EFB6D",0,"WHITE",0,0,1,1,70926,0,0,7,0,NA,1,2007,0,0,0,0,0,0,740,540,4.09
"332","28A349B0E9241B2",0,"WHITE",0,0,0,0,112479,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,650,710,4.32
"333","428EC0309424FE8",0,"WHITE",0,0,0,0,303784,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,770,690,4
"334","774E826989A41EE",0,"ASIAN",2,0,1,1,NA,0,0,NA,1,0,1,2008,0,0,0,0,0,0,490,740,4
"335","827CCA0857F6EA6",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,710,710,3.083
"336","46F0C37BF7B50E0",1,"WHITE",0,0,0,0,40656,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,520,580,3.587
"337","82B10E30F55E679",0,"BLACK",1,1,0,0,123704,0,0,4,0,NA,1,2007,0,0,0,0,0,0,540,650,3.351
"338","EE591EE0CF2D068",0,"HISPA",1,1,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,610,520,3.695
"339","5DEA91AEC4BE8DF",0,"BLACK",1,1,0,0,73878,0,0,6,0,NA,1,2007,0,0,0,0,0,0,550,640,3.9
"340","009A74D536506DE",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2007,0,0,0,0,0,0,800,660,4.36
"341","E4D0B2936DE6E8C",0,"WHITE",0,0,0,0,32218,1,0,NA,0,NA,1,2008,0,0,0,0,0,0,580,640,4
"342","D34FA0260E4CA97",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,640,680,3.897
"343","D105C64DB05CEF1",0,"WHITE",0,0,0,0,135000,0,0,15,0,NA,1,2007,0,0,0,0,0,0,720,690,3.99
"344","D05E871DE34714A",0,"UNKNW",NA,NA,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,670,740,2.948
"345","6A9FFDBE9C40606",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,670,710,4.94
"346","1A0BBE2C6EDD495",0,"WHITE",0,0,0,0,58447,0,0,4,0,NA,1,2007,0,0,0,0,0,0,550,650,2.95
"347","2D0C2E6274013C4",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,730,620,3.275
"348","FFC8EA65C7FB0F9",0,"WHITE",0,0,0,0,38844,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,610,600,3.777
"349","7498F3E0C75CA4E",0,"WHITE",0,0,0,0,101522,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,710,640,3.637
"350","51015D4F8ED92D8",0,"BLACK",1,1,1,1,18341,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,650,660,4.088
"351","CC2BA49F14DF1D8",0,"WHITE",0,0,0,0,99497,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,570,730,3.75
"352","761ACF356A1ED5C",0,"WHITE",0,0,1,1,117605,0,0,8,0,NA,1,2008,0,0,0,0,0,0,690,740,4.37
"353","A3780F9CE1C1F2A",0,"WHITE",0,0,0,0,456262,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,660,640,3.479
"354","42FF9204218E550",0,"WHITE",0,0,1,1,285000,0,0,16,0,NA,1,2012,0,0,0,0,0,0,720,790,3.97
"355","6BD8DAE5DA15C95",0,"ASIAN",2,0,0,0,61477,0,0,NA,1,NA,1,2007,0,0,0,0,0,0,540,660,3.788
"356","70017B4460E7499",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,760,690,4.22
"357","52FCE77EE102E9C",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,650,660,3.61
"358","04FB1F3F81E05AC",1,"BLACK",1,1,1,1,58700,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,560,490,3.07
"359","7B7C6938CA53D4C",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,650,640,3.652
"360","0E2B8D503DFD241",0,"WHITE",0,0,0,0,119434,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,750,640,3.6
"361","C07113BD4143C93",0,"WHITE",0,0,0,0,91874,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,640,590,3.519
"362","7DCB937004439A8",0,"WHITE",0,0,0,0,192975,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,610,670,3.334
"363","C5631585B204CE4",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,640,770,4.25
"364","89CE042A0B3B81D",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,720,650,4
"365","723A9611ADA3CB0",0,"ASIAN",2,0,0,0,108392,0,0,3,0,NA,1,2007,0,0,0,0,0,0,530,720,3.043
"366","0C0488A8E2BFC6C",0,"WHITE",0,0,1,1,25308,1,0,NA,0,NA,1,2007,0,0,0,0,0,0,540,640,3.921
"367","A0184B154766336",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,620,700,3.049
"368","9558CD1F3FA6B55",1,"UNKNW",NA,NA,1,1,51054,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,660,680,3.92
"369","DB1BCBB4D85F470",0,"WHITE",0,0,0,0,166404,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,620,620,3.906
"370","8BAA44325779AFB",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2006,0,0,0,0,0,0,730,760,4.19
"371","D5ADD590E102F5D",1,"BLACK",1,1,0,0,126209,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,580,620,3.731
"372","4076E1E44720D40",0,"WHITE",0,0,1,1,NA,0,1,11,0,NA,1,2007,0,0,0,0,0,0,590,570,4.28
"373","5C3EDC133D39E4D",0,"WHITE",0,0,1,1,110458,0,0,NA,0,NA,1,2007,0,0,0,0,0,0,600,530,3.734
"374","3732113C33A590A",0,"WHITE",0,0,1,1,NA,0,0,6,0,NA,1,2008,0,0,0,0,0,0,770,740,3.981
"375","05C6AB880A1B976",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2007,0,0,0,0,0,0,700,650,3.769
"376","450E32296C7797E",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2011,0,0,0,0,0,0,660,670,3.75
"377","4809D611BE67895",0,"OTHER",NA,NA,1,1,22916,1,0,7,0,NA,1,2008,0,0,0,0,0,0,690,660,4.21
"378","4528E8B4C6F1F3E",0,"WHITE",0,0,0,0,NA,0,0,6,0,NA,1,2008,0,0,0,0,0,0,720,800,4.34
"379","3C9B33EA1451759",0,"WHITE",0,0,0,0,5700,1,0,NA,0,NA,1,2008,0,0,0,0,0,0,560,550,3.56
"380","3C3ACFB1E284F65",1,"WHITE",0,0,1,1,80105,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,570,630,3.895
"381","9F977D32C8D6D33",0,"WHITE",0,0,1,1,67338,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,610,670,4.23
"382","FB15E47D89CADBF",0,"WHITE",0,0,0,0,107301,0,0,18,0,NA,1,2012,0,0,0,0,0,0,590,600,3.633
"383","39EE070C34E37F7",0,"ASIAN",2,0,0,0,154836,0,0,8,0,NA,1,2008,0,0,0,0,0,0,560,700,3.672
"384","A8AFE68E1F7AD6C",0,"WHITE",0,0,1,1,89583,0,0,9,0,NA,1,2008,0,0,0,0,0,0,670,660,4.2
"385","E928B1F32E54B3D",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2008,0,0,0,0,0,0,610,690,3.73
"386","95882E8B6269C81",0,"WHITE",0,0,0,0,80439,0,0,NA,1,NA,1,2008,0,0,0,0,0,0,760,740,3.873
"387","568786E7DE38438",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2007,0,0,0,0,0,0,630,690,3.266
"388","6FE061E400EF310",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2007,0,0,0,0,0,0,670,660,3.25
"389","B7507A03DE79A4A",0,"WHITE",0,0,0,0,199677,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,560,680,3.923
"390","3ADFBE89BE1313F",1,"WHITE",0,0,0,0,50738,0,0,3,0,NA,1,2008,0,0,0,0,0,0,540,670,3.75
"391","D8EA08BF33D87CA",0,"BLACK",1,1,1,1,71524,0,0,NA,0,NA,1,2008,0,0,0,0,0,0,490,560,3.25
"392","160DDBE2EA3D40B",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2007,0,0,0,0,0,0,600,650,3.84
"393","4B42BAD7F495DBC",0,"NSPEC",NA,NA,0,0,NA,0,0,4,0,NA,1,2008,0,0,0,0,0,0,700,620,3.75
"394","8E03BA7ACC5C3CF",0,"WHITE",0,0,1,1,64399,0,0,4,0,NA,1,2008,0,0,0,0,0,0,610,540,3.755
